Lead ID,Lead Source,Lead Date,Funnel Stage,Final Stage,Revenue
3299,Google Ads,2025-05-18 10:00:00,Lead,Lead,0.0
3300,Organic,2025-05-18 11:00:00,Lead,Lead,0.0
3301,Facebook,2025-05-18 12:00:00,Lead,MQL,0.0
3302,Referral,2025-05-18 13:00:00,Lead,Lead,0.0
3303,Facebook,2025-05-18 14:00:00,Lead,MQL,0.0
3304,Google Ads,2025-05-18 15:00:00,Lead,SQL,0.0
3305,Google Ads,2025-05-18 16:00:00,Lead,Lead,0.0
3306,Google Ads,2025-05-18 17:00:00,Lead,Lead,0.0
3307,Google Ads,2025-05-18 18:00:00,Lead,Lead,0.0
3308,Google Ads,2025-05-18 19:00:00,Lead,SQL,0.0
3309,Google Ads,2025-05-18 20:00:00,Lead,MQL,0.0
3310,Facebook,2025-05-18 21:00:00,Lead,Lead,0.0
3311,Email,2025-05-18 22:00:00,Lead,SQL,0.0
3312,Email,2025-05-18 23:00:00,Lead,Lead,0.0
3313,Email,2025-05-19 00:00:00,Lead,Lead,0.0
3314,Google Ads,2025-05-19 01:00:00,Lead,Lead,0.0
3315,Google Ads,2025-05-19 02:00:00,Lead,Lead,0.0
3316,Email,2025-05-19 03:00:00,Lead,SQL,0.0
3317,Facebook,2025-05-19 04:00:00,Lead,SQL,0.0
3318,Google Ads,2025-05-19 05:00:00,Lead,SQL,0.0
3319,Organic,2025-05-19 06:00:00,Lead,Lead,0.0
3320,Email,2025-05-19 07:00:00,Lead,MQL,0.0
3321,Facebook,2025-05-19 08:00:00,Lead,MQL,0.0
3322,Google Ads,2025-05-19 09:00:00,Lead,MQL,0.0
3323,Email,2025-05-19 10:00:00,Lead,MQL,0.0
3324,Facebook,2025-05-19 11:00:00,Lead,MQL,0.0
3325,Email,2025-05-19 12:00:00,Lead,SQL,0.0
3326,Email,2025-05-19 13:00:00,Lead,MQL,0.0
3327,Organic,2025-05-19 14:00:00,Lead,MQL,0.0
3328,Facebook,2025-05-19 15:00:00,Lead,Lead,0.0
3329,Google Ads,2025-05-19 16:00:00,Lead,SQL,0.0
3330,Email,2025-05-19 17:00:00,Lead,Lead,0.0
3331,Facebook,2025-05-19 18:00:00,Lead,Lead,0.0
3332,Email,2025-05-19 19:00:00,Lead,MQL,0.0
3333,Google Ads,2025-05-19 20:00:00,Lead,SQL,0.0
3334,Google Ads,2025-05-19 21:00:00,Lead,MQL,0.0
3335,Organic,2025-05-19 22:00:00,Lead,MQL,0.0
3336,Email,2025-05-19 23:00:00,Lead,Lead,0.0
3337,Organic,2025-05-20 00:00:00,Lead,Lead,0.0
3338,Email,2025-05-20 01:00:00,Lead,Lead,0.0
3339,Facebook,2025-05-20 02:00:00,Lead,Lead,0.0
3340,Email,2025-05-20 03:00:00,Lead,Lead,0.0
3341,Organic,2025-05-20 04:00:00,Lead,Closed Lost,0.0
3342,Facebook,2025-05-20 05:00:00,Lead,MQL,0.0
3343,Facebook,2025-05-20 06:00:00,Lead,Lead,0.0
3344,Google Ads,2025-05-20 07:00:00,Lead,Lead,0.0
3345,Facebook,2025-05-20 08:00:00,Lead,Lead,0.0
3346,Email,2025-05-20 09:00:00,Lead,Closed Won,4680.107083980529
3347,Google Ads,2025-05-20 10:00:00,Lead,MQL,0.0
3348,Google Ads,2025-05-20 11:00:00,Lead,Closed Lost,0.0
3349,Google Ads,2025-05-20 12:00:00,Lead,Lead,0.0
3350,Google Ads,2025-05-20 13:00:00,Lead,MQL,0.0
3351,Google Ads,2025-05-20 14:00:00,Lead,SQL,0.0
3352,Facebook,2025-05-20 15:00:00,Lead,Lead,0.0
3353,Organic,2025-05-20 16:00:00,Lead,Lead,0.0
3354,Facebook,2025-05-20 17:00:00,Lead,Lead,0.0
3355,Google Ads,2025-05-20 18:00:00,Lead,Lead,0.0
3356,Google Ads,2025-05-20 19:00:00,Lead,MQL,0.0
3357,Email,2025-05-20 20:00:00,Lead,MQL,0.0
3358,Google Ads,2025-05-20 21:00:00,Lead,MQL,0.0
3359,Organic,2025-05-20 22:00:00,Lead,Lead,0.0
3360,Email,2025-05-20 23:00:00,Lead,SQL,0.0
3361,Email,2025-05-21 00:00:00,Lead,MQL,0.0
3362,Google Ads,2025-05-21 01:00:00,Lead,Lead,0.0
3363,Email,2025-05-21 02:00:00,Lead,Lead,0.0
3364,Google Ads,2025-05-21 03:00:00,Lead,MQL,0.0
3365,Organic,2025-05-21 04:00:00,Lead,SQL,0.0
3366,Facebook,2025-05-21 05:00:00,Lead,Lead,0.0
3367,Google Ads,2025-05-21 06:00:00,Lead,SQL,0.0
3368,Google Ads,2025-05-21 07:00:00,Lead,MQL,0.0
3369,Google Ads,2025-05-21 08:00:00,Lead,Lead,0.0
3370,Email,2025-05-21 09:00:00,Lead,Closed Lost,0.0
3371,Google Ads,2025-05-21 10:00:00,Lead,Closed Lost,0.0
3372,Facebook,2025-05-21 11:00:00,Lead,MQL,0.0
3373,Google Ads,2025-05-21 12:00:00,Lead,Lead,0.0
3374,Email,2025-05-21 13:00:00,Lead,Lead,0.0
3375,Organic,2025-05-21 14:00:00,Lead,Closed Lost,0.0
3376,Email,2025-05-21 15:00:00,Lead,Lead,0.0
3377,Email,2025-05-21 16:00:00,Lead,SQL,0.0
3378,Google Ads,2025-05-21 17:00:00,Lead,Lead,0.0
3379,Google Ads,2025-05-21 18:00:00,Lead,SQL,0.0
3380,Email,2025-05-21 19:00:00,Lead,MQL,0.0
3381,Google Ads,2025-05-21 20:00:00,Lead,MQL,0.0
3382,Facebook,2025-05-21 21:00:00,Lead,Lead,0.0
3383,Google Ads,2025-05-21 22:00:00,Lead,Lead,0.0
3384,Google Ads,2025-05-21 23:00:00,Lead,Lead,0.0
3385,Google Ads,2025-05-22 00:00:00,Lead,Lead,0.0
3386,Organic,2025-05-22 01:00:00,Lead,Lead,0.0
3387,Google Ads,2025-05-22 02:00:00,Lead,Lead,0.0
3388,Facebook,2025-05-22 03:00:00,Lead,Lead,0.0
3389,Google Ads,2025-05-22 04:00:00,Lead,MQL,0.0
3390,Email,2025-05-22 05:00:00,Lead,MQL,0.0
3391,Google Ads,2025-05-22 06:00:00,Lead,Lead,0.0
3392,Organic,2025-05-22 07:00:00,Lead,Lead,0.0
3393,Organic,2025-05-22 08:00:00,Lead,MQL,0.0
3394,Google Ads,2025-05-22 09:00:00,Lead,MQL,0.0
3395,Organic,2025-05-22 10:00:00,Lead,MQL,0.0
3396,Referral,2025-05-22 11:00:00,Lead,SQL,0.0
3397,Organic,2025-05-22 12:00:00,Lead,Lead,0.0
3398,Organic,2025-05-22 13:00:00,Lead,MQL,0.0
3399,Google Ads,2025-05-22 14:00:00,Lead,MQL,0.0
3400,Facebook,2025-05-22 15:00:00,Lead,Lead,0.0
3401,Google Ads,2025-05-22 16:00:00,Lead,MQL,0.0
3402,Google Ads,2025-05-22 17:00:00,Lead,MQL,0.0
3403,Referral,2025-05-22 18:00:00,Lead,Lead,0.0
3404,Google Ads,2025-05-22 19:00:00,Lead,Lead,0.0
3405,Email,2025-05-22 20:00:00,Lead,Closed Lost,0.0
3406,Organic,2025-05-22 21:00:00,Lead,Lead,0.0
3407,Organic,2025-05-22 22:00:00,Lead,Lead,0.0
3408,Referral,2025-05-22 23:00:00,Lead,Closed Won,2016.5463983812365
3409,Google Ads,2025-05-23 00:00:00,Lead,MQL,0.0
3410,Google Ads,2025-05-23 01:00:00,Lead,MQL,0.0
3411,Facebook,2025-05-23 02:00:00,Lead,MQL,0.0
3412,Google Ads,2025-05-23 03:00:00,Lead,Lead,0.0
3413,Google Ads,2025-05-23 04:00:00,Lead,MQL,0.0
3414,Google Ads,2025-05-23 05:00:00,Lead,Lead,0.0
3415,Email,2025-05-23 06:00:00,Lead,Lead,0.0
3416,Facebook,2025-05-23 07:00:00,Lead,MQL,0.0
3417,Google Ads,2025-05-23 08:00:00,Lead,Lead,0.0
3418,Email,2025-05-23 09:00:00,Lead,Lead,0.0
3419,Google Ads,2025-05-23 10:00:00,Lead,SQL,0.0
3420,Google Ads,2025-05-23 11:00:00,Lead,Closed Won,5045.635520063715
3421,Email,2025-05-23 12:00:00,Lead,MQL,0.0
3422,Facebook,2025-05-23 13:00:00,Lead,Closed Lost,0.0
3423,Email,2025-05-23 14:00:00,Lead,Lead,0.0
3424,Google Ads,2025-05-23 15:00:00,Lead,MQL,0.0
3425,Organic,2025-05-23 16:00:00,Lead,SQL,0.0
3426,Facebook,2025-05-23 17:00:00,Lead,Lead,0.0
3427,Facebook,2025-05-23 18:00:00,Lead,Lead,0.0
3428,Facebook,2025-05-23 19:00:00,Lead,Lead,0.0
3429,Organic,2025-05-23 20:00:00,Lead,Lead,0.0
3430,Facebook,2025-05-23 21:00:00,Lead,MQL,0.0
3431,Facebook,2025-05-23 22:00:00,Lead,MQL,0.0
3432,Referral,2025-05-23 23:00:00,Lead,MQL,0.0
3433,Email,2025-05-24 00:00:00,Lead,MQL,0.0
3434,Facebook,2025-05-24 01:00:00,Lead,SQL,0.0
3435,Email,2025-05-24 02:00:00,Lead,MQL,0.0
3436,Google Ads,2025-05-24 03:00:00,Lead,MQL,0.0
3437,Google Ads,2025-05-24 04:00:00,Lead,SQL,0.0
3438,Facebook,2025-05-24 05:00:00,Lead,SQL,0.0
3439,Organic,2025-05-24 06:00:00,Lead,SQL,0.0
3440,Organic,2025-05-24 07:00:00,Lead,MQL,0.0
3441,Google Ads,2025-05-24 08:00:00,Lead,Lead,0.0
3442,Facebook,2025-05-24 09:00:00,Lead,Lead,0.0
3443,Google Ads,2025-05-24 10:00:00,Lead,Lead,0.0
3444,Referral,2025-05-24 11:00:00,Lead,SQL,0.0
3445,Referral,2025-05-24 12:00:00,Lead,MQL,0.0
3446,Facebook,2025-05-24 13:00:00,Lead,Lead,0.0
3447,Organic,2025-05-24 14:00:00,Lead,Lead,0.0
3448,Email,2025-05-24 15:00:00,Lead,Lead,0.0
3449,Facebook,2025-05-24 16:00:00,Lead,MQL,0.0
3450,Google Ads,2025-05-24 17:00:00,Lead,Lead,0.0
3451,Facebook,2025-05-24 18:00:00,Lead,Lead,0.0
3452,Email,2025-05-24 19:00:00,Lead,MQL,0.0
3453,Email,2025-05-24 20:00:00,Lead,MQL,0.0
3454,Google Ads,2025-05-24 21:00:00,Lead,Lead,0.0
3455,Organic,2025-05-24 22:00:00,Lead,MQL,0.0
3456,Google Ads,2025-05-24 23:00:00,Lead,Lead,0.0
3457,Facebook,2025-05-25 00:00:00,Lead,MQL,0.0
3458,Email,2025-05-25 01:00:00,Lead,Lead,0.0
3459,Email,2025-05-25 02:00:00,Lead,Lead,0.0
3460,Facebook,2025-05-25 03:00:00,Lead,Lead,0.0
3461,Google Ads,2025-05-25 04:00:00,Lead,Lead,0.0
3462,Google Ads,2025-05-25 05:00:00,Lead,Lead,0.0
3463,Facebook,2025-05-25 06:00:00,Lead,SQL,0.0
3464,Facebook,2025-05-25 07:00:00,Lead,Lead,0.0
3465,Google Ads,2025-05-25 08:00:00,Lead,Lead,0.0
3466,Email,2025-05-25 09:00:00,Lead,Lead,0.0
3467,Facebook,2025-05-25 10:00:00,Lead,Lead,0.0
3468,Email,2025-05-25 11:00:00,Lead,MQL,0.0
3469,Organic,2025-05-25 12:00:00,Lead,MQL,0.0
3470,Google Ads,2025-05-25 13:00:00,Lead,Lead,0.0
3471,Google Ads,2025-05-25 14:00:00,Lead,Lead,0.0
3472,Email,2025-05-25 15:00:00,Lead,MQL,0.0
3473,Facebook,2025-05-25 16:00:00,Lead,Lead,0.0
3474,Email,2025-05-25 17:00:00,Lead,Lead,0.0
3475,Organic,2025-05-25 18:00:00,Lead,MQL,0.0
3476,Organic,2025-05-25 19:00:00,Lead,Lead,0.0
3477,Referral,2025-05-25 20:00:00,Lead,Lead,0.0
3478,Facebook,2025-05-25 21:00:00,Lead,Lead,0.0
3479,Facebook,2025-05-25 22:00:00,Lead,SQL,0.0
3480,Facebook,2025-05-25 23:00:00,Lead,MQL,0.0
3481,Google Ads,2025-05-26 00:00:00,Lead,MQL,0.0
3482,Facebook,2025-05-26 01:00:00,Lead,MQL,0.0
3483,Google Ads,2025-05-26 02:00:00,Lead,SQL,0.0
3484,Organic,2025-05-26 03:00:00,Lead,MQL,0.0
3485,Facebook,2025-05-26 04:00:00,Lead,MQL,0.0
3486,Facebook,2025-05-26 05:00:00,Lead,Lead,0.0
3487,Google Ads,2025-05-26 06:00:00,Lead,Lead,0.0
3488,Google Ads,2025-05-26 07:00:00,Lead,Lead,0.0
3489,Google Ads,2025-05-26 08:00:00,Lead,Lead,0.0
3490,Facebook,2025-05-26 09:00:00,Lead,Lead,0.0
3491,Google Ads,2025-05-26 10:00:00,Lead,Lead,0.0
3492,Facebook,2025-05-26 11:00:00,Lead,MQL,0.0
3493,Organic,2025-05-26 12:00:00,Lead,Lead,0.0
3494,Organic,2025-05-26 13:00:00,Lead,Lead,0.0
3495,Email,2025-05-26 14:00:00,Lead,Lead,0.0
3496,Google Ads,2025-05-26 15:00:00,Lead,Lead,0.0
3497,Organic,2025-05-26 16:00:00,Lead,MQL,0.0
3498,Organic,2025-05-26 17:00:00,Lead,Lead,0.0
3499,Google Ads,2025-05-26 18:00:00,Lead,MQL,0.0
3500,Email,2025-05-26 19:00:00,Lead,MQL,0.0
3501,Google Ads,2025-05-26 20:00:00,Lead,Lead,0.0
3502,Organic,2025-05-26 21:00:00,Lead,MQL,0.0
3503,Referral,2025-05-26 22:00:00,Lead,Lead,0.0
3504,Google Ads,2025-05-26 23:00:00,Lead,SQL,0.0
3505,Organic,2025-05-27 00:00:00,Lead,MQL,0.0
3506,Facebook,2025-05-27 01:00:00,Lead,MQL,0.0
3507,Referral,2025-05-27 02:00:00,Lead,Lead,0.0
3508,Facebook,2025-05-27 03:00:00,Lead,MQL,0.0
3509,Organic,2025-05-27 04:00:00,Lead,Lead,0.0
3510,Google Ads,2025-05-27 05:00:00,Lead,Lead,0.0
3511,Google Ads,2025-05-27 06:00:00,Lead,Lead,0.0
3512,Google Ads,2025-05-27 07:00:00,Lead,Lead,0.0
3513,Referral,2025-05-27 08:00:00,Lead,Lead,0.0
3514,Organic,2025-05-27 09:00:00,Lead,Lead,0.0
3515,Organic,2025-05-27 10:00:00,Lead,Lead,0.0
3516,Organic,2025-05-27 11:00:00,Lead,MQL,0.0
3517,Google Ads,2025-05-27 12:00:00,Lead,SQL,0.0
3518,Google Ads,2025-05-27 13:00:00,Lead,SQL,0.0
3519,Google Ads,2025-05-27 14:00:00,Lead,MQL,0.0
3520,Google Ads,2025-05-27 15:00:00,Lead,Closed Won,5753.35208052796
3521,Google Ads,2025-05-27 16:00:00,Lead,Lead,0.0
3522,Facebook,2025-05-27 17:00:00,Lead,Lead,0.0
3523,Google Ads,2025-05-27 18:00:00,Lead,Lead,0.0
3524,Google Ads,2025-05-27 19:00:00,Lead,Closed Won,2566.519080059352
3525,Google Ads,2025-05-27 20:00:00,Lead,Lead,0.0
3526,Google Ads,2025-05-27 21:00:00,Lead,SQL,0.0
3527,Referral,2025-05-27 22:00:00,Lead,Lead,0.0
3528,Email,2025-05-27 23:00:00,Lead,Lead,0.0
3529,Referral,2025-05-28 00:00:00,Lead,Lead,0.0
3530,Facebook,2025-05-28 01:00:00,Lead,Lead,0.0
3531,Google Ads,2025-05-28 02:00:00,Lead,Lead,0.0
3532,Email,2025-05-28 03:00:00,Lead,Lead,0.0
3533,Google Ads,2025-05-28 04:00:00,Lead,MQL,0.0
3534,Google Ads,2025-05-28 05:00:00,Lead,Lead,0.0
3535,Google Ads,2025-05-28 06:00:00,Lead,MQL,0.0
3536,Google Ads,2025-05-28 07:00:00,Lead,Lead,0.0
3537,Google Ads,2025-05-28 08:00:00,Lead,Lead,0.0
3538,Google Ads,2025-05-28 09:00:00,Lead,MQL,0.0
3539,Email,2025-05-28 10:00:00,Lead,Lead,0.0
3540,Google Ads,2025-05-28 11:00:00,Lead,Lead,0.0
3541,Google Ads,2025-05-28 12:00:00,Lead,MQL,0.0
3542,Organic,2025-05-28 13:00:00,Lead,MQL,0.0
3543,Google Ads,2025-05-28 14:00:00,Lead,MQL,0.0
3544,Google Ads,2025-05-28 15:00:00,Lead,Lead,0.0
3545,Organic,2025-05-28 16:00:00,Lead,SQL,0.0
3546,Google Ads,2025-05-28 17:00:00,Lead,SQL,0.0
3547,Google Ads,2025-05-28 18:00:00,Lead,Lead,0.0
3548,Facebook,2025-05-28 19:00:00,Lead,Lead,0.0
3549,Google Ads,2025-05-28 20:00:00,Lead,Lead,0.0
3550,Facebook,2025-05-28 21:00:00,Lead,Closed Lost,0.0
3551,Organic,2025-05-28 22:00:00,Lead,MQL,0.0
3552,Google Ads,2025-05-28 23:00:00,Lead,Lead,0.0
3553,Facebook,2025-05-29 00:00:00,Lead,Lead,0.0
3554,Facebook,2025-05-29 01:00:00,Lead,Lead,0.0
3555,Google Ads,2025-05-29 02:00:00,Lead,MQL,0.0
3556,Facebook,2025-05-29 03:00:00,Lead,MQL,0.0
3557,Google Ads,2025-05-29 04:00:00,Lead,Lead,0.0
3558,Facebook,2025-05-29 05:00:00,Lead,Lead,0.0
3559,Google Ads,2025-05-29 06:00:00,Lead,SQL,0.0
3560,Facebook,2025-05-29 07:00:00,Lead,MQL,0.0
3561,Google Ads,2025-05-29 08:00:00,Lead,Lead,0.0
3562,Organic,2025-05-29 09:00:00,Lead,MQL,0.0
3563,Google Ads,2025-05-29 10:00:00,Lead,MQL,0.0
3564,Facebook,2025-05-29 11:00:00,Lead,Lead,0.0
3565,Facebook,2025-05-29 12:00:00,Lead,Lead,0.0
3566,Email,2025-05-29 13:00:00,Lead,MQL,0.0
3567,Facebook,2025-05-29 14:00:00,Lead,Lead,0.0
3568,Email,2025-05-29 15:00:00,Lead,MQL,0.0
3569,Email,2025-05-29 16:00:00,Lead,Lead,0.0
3570,Organic,2025-05-29 17:00:00,Lead,Lead,0.0
3571,Google Ads,2025-05-29 18:00:00,Lead,Lead,0.0
3572,Facebook,2025-05-29 19:00:00,Lead,MQL,0.0
3573,Organic,2025-05-29 20:00:00,Lead,Closed Won,8411.14035371486
3574,Referral,2025-05-29 21:00:00,Lead,Lead,0.0
3575,Organic,2025-05-29 22:00:00,Lead,MQL,0.0
3576,Google Ads,2025-05-29 23:00:00,Lead,Lead,0.0
3577,Google Ads,2025-05-30 00:00:00,Lead,Lead,0.0
3578,Facebook,2025-05-30 01:00:00,Lead,Lead,0.0
3579,Email,2025-05-30 02:00:00,Lead,MQL,0.0
3580,Facebook,2025-05-30 03:00:00,Lead,MQL,0.0
3581,Facebook,2025-05-30 04:00:00,Lead,Lead,0.0
3582,Organic,2025-05-30 05:00:00,Lead,Lead,0.0
3583,Google Ads,2025-05-30 06:00:00,Lead,Lead,0.0
3584,Organic,2025-05-30 07:00:00,Lead,MQL,0.0
3585,Facebook,2025-05-30 08:00:00,Lead,Lead,0.0
3586,Google Ads,2025-05-30 09:00:00,Lead,Lead,0.0
3587,Facebook,2025-05-30 10:00:00,Lead,MQL,0.0
3588,Email,2025-05-30 11:00:00,Lead,Lead,0.0
3589,Google Ads,2025-05-30 12:00:00,Lead,Closed Lost,0.0
3590,Google Ads,2025-05-30 13:00:00,Lead,Lead,0.0
3591,Referral,2025-05-30 14:00:00,Lead,Lead,0.0
3592,Google Ads,2025-05-30 15:00:00,Lead,Lead,0.0
3593,Facebook,2025-05-30 16:00:00,Lead,Lead,0.0
3594,Facebook,2025-05-30 17:00:00,Lead,MQL,0.0
3595,Facebook,2025-05-30 18:00:00,Lead,Lead,0.0
3596,Facebook,2025-05-30 19:00:00,Lead,Lead,0.0
3597,Google Ads,2025-05-30 20:00:00,Lead,Lead,0.0
3598,Facebook,2025-05-30 21:00:00,Lead,Lead,0.0
3599,Google Ads,2025-05-30 22:00:00,Lead,MQL,0.0
3600,Email,2025-05-30 23:00:00,Lead,Lead,0.0
3601,Google Ads,2025-05-31 00:00:00,Lead,Lead,0.0
3602,Facebook,2025-05-31 01:00:00,Lead,Lead,0.0
3603,Google Ads,2025-05-31 02:00:00,Lead,MQL,0.0
3604,Google Ads,2025-05-31 03:00:00,Lead,Lead,0.0
3605,Google Ads,2025-05-31 04:00:00,Lead,MQL,0.0
3606,Google Ads,2025-05-31 05:00:00,Lead,MQL,0.0
3607,Organic,2025-05-31 06:00:00,Lead,MQL,0.0
3608,Google Ads,2025-05-31 07:00:00,Lead,MQL,0.0
3609,Organic,2025-05-31 08:00:00,Lead,SQL,0.0
3610,Referral,2025-05-31 09:00:00,Lead,MQL,0.0
3611,Facebook,2025-05-31 10:00:00,Lead,Lead,0.0
3612,Google Ads,2025-05-31 11:00:00,Lead,Lead,0.0
3613,Google Ads,2025-05-31 12:00:00,Lead,Lead,0.0
3614,Email,2025-05-31 13:00:00,Lead,SQL,0.0
3615,Google Ads,2025-05-31 14:00:00,Lead,MQL,0.0
3616,Google Ads,2025-05-31 15:00:00,Lead,MQL,0.0
3617,Facebook,2025-05-31 16:00:00,Lead,MQL,0.0
3618,Organic,2025-05-31 17:00:00,Lead,SQL,0.0
3619,Email,2025-05-31 18:00:00,Lead,MQL,0.0
3620,Google Ads,2025-05-31 19:00:00,Lead,Lead,0.0
3621,Email,2025-05-31 20:00:00,Lead,MQL,0.0
3622,Google Ads,2025-05-31 21:00:00,Lead,Lead,0.0
3623,Google Ads,2025-05-31 22:00:00,Lead,Lead,0.0
3624,Organic,2025-05-31 23:00:00,Lead,Lead,0.0
3625,Google Ads,2025-06-01 00:00:00,Lead,Lead,0.0
3626,Google Ads,2025-06-01 01:00:00,Lead,SQL,0.0
3627,Google Ads,2025-06-01 02:00:00,Lead,MQL,0.0
3628,Organic,2025-06-01 03:00:00,Lead,Lead,0.0
3629,Email,2025-06-01 04:00:00,Lead,Lead,0.0
3630,Facebook,2025-06-01 05:00:00,Lead,SQL,0.0
3631,Email,2025-06-01 06:00:00,Lead,Closed Lost,0.0
3632,Google Ads,2025-06-01 07:00:00,Lead,SQL,0.0
3633,Facebook,2025-06-01 08:00:00,Lead,MQL,0.0
3634,Google Ads,2025-06-01 09:00:00,Lead,Lead,0.0
3635,Google Ads,2025-06-01 10:00:00,Lead,Lead,0.0
3636,Facebook,2025-06-01 11:00:00,Lead,MQL,0.0
3637,Organic,2025-06-01 12:00:00,Lead,Lead,0.0
3638,Google Ads,2025-06-01 13:00:00,Lead,Lead,0.0
3639,Google Ads,2025-06-01 14:00:00,Lead,Lead,0.0
3640,Google Ads,2025-06-01 15:00:00,Lead,MQL,0.0
3641,Google Ads,2025-06-01 16:00:00,Lead,Lead,0.0
3642,Organic,2025-06-01 17:00:00,Lead,Lead,0.0
3643,Facebook,2025-06-01 18:00:00,Lead,Lead,0.0
3644,Facebook,2025-06-01 19:00:00,Lead,Lead,0.0
3645,Email,2025-06-01 20:00:00,Lead,SQL,0.0
3646,Google Ads,2025-06-01 21:00:00,Lead,MQL,0.0
3647,Facebook,2025-06-01 22:00:00,Lead,MQL,0.0
3648,Facebook,2025-06-01 23:00:00,Lead,Lead,0.0
3649,Facebook,2025-06-02 00:00:00,Lead,Lead,0.0
3650,Referral,2025-06-02 01:00:00,Lead,MQL,0.0
3651,Email,2025-06-02 02:00:00,Lead,Lead,0.0
3652,Google Ads,2025-06-02 03:00:00,Lead,Lead,0.0
3653,Organic,2025-06-02 04:00:00,Lead,SQL,0.0
3654,Google Ads,2025-06-02 05:00:00,Lead,MQL,0.0
3655,Google Ads,2025-06-02 06:00:00,Lead,Lead,0.0
3656,Google Ads,2025-06-02 07:00:00,Lead,Closed Lost,0.0
3657,Google Ads,2025-06-02 08:00:00,Lead,Lead,0.0
3658,Facebook,2025-06-02 09:00:00,Lead,MQL,0.0
3659,Facebook,2025-06-02 10:00:00,Lead,SQL,0.0
3660,Organic,2025-06-02 11:00:00,Lead,Lead,0.0
3661,Facebook,2025-06-02 12:00:00,Lead,SQL,0.0
3662,Facebook,2025-06-02 13:00:00,Lead,MQL,0.0
3663,Google Ads,2025-06-02 14:00:00,Lead,Lead,0.0
3664,Google Ads,2025-06-02 15:00:00,Lead,Closed Lost,0.0
3665,Facebook,2025-06-02 16:00:00,Lead,Lead,0.0
3666,Facebook,2025-06-02 17:00:00,Lead,MQL,0.0
3667,Organic,2025-06-02 18:00:00,Lead,Lead,0.0
3668,Google Ads,2025-06-02 19:00:00,Lead,Lead,0.0
3669,Google Ads,2025-06-02 20:00:00,Lead,Lead,0.0
3670,Facebook,2025-06-02 21:00:00,Lead,Lead,0.0
3671,Google Ads,2025-06-02 22:00:00,Lead,Lead,0.0
3672,Google Ads,2025-06-02 23:00:00,Lead,Closed Lost,0.0
3673,Email,2025-06-03 00:00:00,Lead,MQL,0.0
3674,Google Ads,2025-06-03 01:00:00,Lead,Lead,0.0
3675,Facebook,2025-06-03 02:00:00,Lead,Lead,0.0
3676,Google Ads,2025-06-03 03:00:00,Lead,Lead,0.0
3677,Google Ads,2025-06-03 04:00:00,Lead,Lead,0.0
3678,Google Ads,2025-06-03 05:00:00,Lead,SQL,0.0
3679,Organic,2025-06-03 06:00:00,Lead,SQL,0.0
3680,Google Ads,2025-06-03 07:00:00,Lead,Lead,0.0
3681,Email,2025-06-03 08:00:00,Lead,Lead,0.0
3682,Google Ads,2025-06-03 09:00:00,Lead,MQL,0.0
3683,Email,2025-06-03 10:00:00,Lead,SQL,0.0
3684,Google Ads,2025-06-03 11:00:00,Lead,SQL,0.0
3685,Email,2025-06-03 12:00:00,Lead,MQL,0.0
3686,Facebook,2025-06-03 13:00:00,Lead,Lead,0.0
3687,Organic,2025-06-03 14:00:00,Lead,Lead,0.0
3688,Google Ads,2025-06-03 15:00:00,Lead,MQL,0.0
3689,Google Ads,2025-06-03 16:00:00,Lead,MQL,0.0
3690,Google Ads,2025-06-03 17:00:00,Lead,SQL,0.0
3691,Organic,2025-06-03 18:00:00,Lead,SQL,0.0
3692,Facebook,2025-06-03 19:00:00,Lead,Lead,0.0
3693,Email,2025-06-03 20:00:00,Lead,MQL,0.0
3694,Google Ads,2025-06-03 21:00:00,Lead,MQL,0.0
3695,Google Ads,2025-06-03 22:00:00,Lead,Lead,0.0
3696,Google Ads,2025-06-03 23:00:00,Lead,MQL,0.0
3697,Referral,2025-06-04 00:00:00,Lead,Closed Lost,0.0
3698,Email,2025-06-04 01:00:00,Lead,Lead,0.0
3699,Organic,2025-06-04 02:00:00,Lead,MQL,0.0
3700,Google Ads,2025-06-04 03:00:00,Lead,Lead,0.0
3701,Facebook,2025-06-04 04:00:00,Lead,Lead,0.0
3702,Email,2025-06-04 05:00:00,Lead,Lead,0.0
3703,Google Ads,2025-06-04 06:00:00,Lead,SQL,0.0
3704,Organic,2025-06-04 07:00:00,Lead,SQL,0.0
3705,Organic,2025-06-04 08:00:00,Lead,MQL,0.0
3706,Organic,2025-06-04 09:00:00,Lead,MQL,0.0
3707,Email,2025-06-04 10:00:00,Lead,Lead,0.0
3708,Google Ads,2025-06-04 11:00:00,Lead,Lead,0.0
3709,Google Ads,2025-06-04 12:00:00,Lead,Lead,0.0
3710,Referral,2025-06-04 13:00:00,Lead,MQL,0.0
3711,Google Ads,2025-06-04 14:00:00,Lead,Lead,0.0
3712,Email,2025-06-04 15:00:00,Lead,Lead,0.0
3713,Email,2025-06-04 16:00:00,Lead,MQL,0.0
3714,Facebook,2025-06-04 17:00:00,Lead,Lead,0.0
3715,Referral,2025-06-04 18:00:00,Lead,Lead,0.0
3716,Google Ads,2025-06-04 19:00:00,Lead,SQL,0.0
3717,Google Ads,2025-06-04 20:00:00,Lead,Lead,0.0
3718,Google Ads,2025-06-04 21:00:00,Lead,MQL,0.0
3719,Facebook,2025-06-04 22:00:00,Lead,Lead,0.0
3720,Google Ads,2025-06-04 23:00:00,Lead,Lead,0.0
